Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Age IQR Outlier,Age Z-score Outlier,Feedback IQR Outlier,Feedback Z-score Outlier,DBSCAN Label,DBSCAN Outlier,Feedback Detection Count,Strong Feedback Outlier
857,46,5,1,0,False,False,False,False,0,False,0,False
1070,63,5,1,0,False,False,False,False,0,False,0,False
836,26,5,1,0,False,False,False,False,0,False,0,False
1078,60,4,1,2,False,False,False,False,0,False,0,False
836,65,5,1,3,False,False,False,False,0,False,0,False
872,42,3,0,5,False,False,False,False,0,False,0,False
1022,35,5,1,8,False,False,True,False,0,False,1,False
1022,29,5,1,2,False,False,False,False,0,False,0,False
1078,30,3,0,1,False,False,False,False,0,False,0,False
1078,45,4,1,0,False,False,False,False,0,False,0,False
1070,40,5,1,0,False,False,False,False,0,False,0,False
1066,34,5,1,3,False,False,False,False,0,False,0,False
1095,34,4,1,0,False,False,False,False,0,False,0,False
857,26,3,0,0,False,False,False,False,0,False,0,False
1066,30,4,1,1,False,False,False,False,0,False,0,False
868,65,5,1,0,False,False,False,False,0,False,0,False
1070,26,3,0,0,False,False,False,False,0,False,0,False
1066,36,5,1,1,False,False,False,False,0,False,0,False
857,46,4,1,2,False,False,False,False,0,False,0,False
831,47,4,1,2,False,False,False,False,0,False,0,False
1095,37,4,1,4,False,False,False,False,0,False,0,False
1095,58,3,1,0,False,False,False,False,0,False,0,False
1078,44,5,1,8,False,False,True,False,0,False,1,False
868,55,5,1,17,False,False,True,False,0,False,1,False
831,54,5,1,4,False,False,False,False,0,False,0,False
1078,72,5,1,0,False,False,False,False,0,False,0,False
1095,38,4,1,1,False,False,False,False,0,False,0,False
1095,38,5,1,2,False,False,False,False,0,False,0,False
868,54,5,1,0,False,False,False,False,0,False,0,False
835,34,4,1,0,False,False,False,False,0,False,0,False
857,21,5,1,0,False,False,False,False,0,False,0,False
1095,42,2,0,10,False,False,True,False,0,False,1,False
1078,39,5,1,0,False,False,False,False,0,False,0,False
1095,38,5,1,1,False,False,False,False,0,False,0,False
868,48,4,1,0,False,False,False,False,0,False,0,False
835,48,4,1,0,False,False,False,False,0,False,0,False
831,48,5,1,0,False,False,False,False,0,False,0,False
1095,35,4,1,0,False,False,False,False,0,False,0,False
1078,52,5,1,2,False,False,False,False,0,False,0,False
1075,34,3,0,2,False,False,False,False,0,False,0,False
872,51,5,1,2,False,False,False,False,0,False,0,False
1030,68,4,1,0,False,False,False,False,0,False,0,False
1080,41,4,1,0,False,False,False,False,0,False,0,False
872,46,5,1,2,False,False,False,False,0,False,0,False
872,48,5,1,0,False,False,False,False,0,False,0,False
1087,32,1,0,2,False,False,False,False,0,False,0,False
960,24,4,1,0,False,False,False,False,0,False,0,False
281,54,2,0,0,False,False,False,False,0,False,0,False
850,54,4,1,4,False,False,False,False,0,False,0,False
281,50,5,1,1,False,False,False,False,0,False,0,False
850,48,4,1,4,False,False,False,False,0,False,0,False
281,30,5,1,3,False,False,False,False,0,False,0,False
1025,60,4,1,3,False,False,False,False,0,False,0,False
1110,36,3,1,7,False,False,False,False,0,False,0,False
1110,42,5,1,0,False,False,False,False,0,False,0,False
1047,35,4,1,0,False,False,False,False,0,False,0,False
1110,25,5,1,0,False,False,False,False,0,False,0,False
1110,33,3,1,0,False,False,False,False,0,False,0,False
1047,26,5,1,0,False,False,False,False,0,False,0,False
1047,34,5,1,0,False,False,False,False,0,False,0,False
1047,54,5,1,0,False,False,False,False,0,False,0,False
1110,52,5,1,0,False,False,False,False,0,False,0,False
996,26,4,0,4,False,False,False,False,0,False,0,False
868,41,3,0,2,False,False,False,False,0,False,0,False
825,24,4,1,7,False,False,False,False,0,False,0,False
865,57,5,1,0,False,False,False,False,0,False,0,False
868,38,2,0,2,False,False,False,False,0,False,0,False
420,41,5,1,1,False,False,False,False,0,False,0,False
996,39,5,1,7,False,False,False,False,0,False,0,False
825,48,5,1,8,False,False,True,False,0,False,1,False
996,49,5,1,1,False,False,False,False,0,False,0,False
1047,40,4,1,0,False,False,False,False,0,False,0,False
996,52,5,1,0,False,False,False,False,0,False,0,False
865,54,3,1,1,False,False,False,False,0,False,0,False
865,44,2,0,0,False,False,False,False,0,False,0,False
825,53,5,1,1,False,False,False,False,0,False,0,False
1047,39,5,1,0,False,False,False,False,0,False,0,False
996,47,3,1,2,False,False,False,False,0,False,0,False
1110,57,5,1,0,False,False,False,False,0,False,0,False
1047,32,5,1,7,False,False,False,False,0,False,0,False
420,62,5,1,0,False,False,False,False,0,False,0,False
996,41,5,1,0,False,False,False,False,0,False,0,False
996,31,1,0,6,False,False,False,False,0,False,0,False
1135,66,4,1,0,False,False,False,False,0,False,0,False
1047,20,4,0,0,False,False,False,False,0,False,0,False
868,39,3,1,22,False,False,True,True,0,False,2,True
1047,69,3,0,3,False,False,False,False,0,False,0,False
825,38,5,1,3,False,False,False,False,0,False,0,False
420,70,4,1,1,False,False,False,False,0,False,0,False
1110,32,5,1,2,False,False,False,False,0,False,0,False
1047,64,5,1,2,False,False,False,False,0,False,0,False
1016,36,5,1,6,False,False,False,False,0,False,0,False
865,60,3,1,6,False,False,False,False,0,False,0,False
1098,34,5,1,0,False,False,False,False,0,False,0,False
1110,44,3,0,51,False,False,True,True,0,False,2,True
1110,45,2,0,2,False,False,False,False,0,False,0,False
1110,52,5,1,31,False,False,True,True,0,False,2,True
996,38,5,1,6,False,False,False,False,0,False,0,False
1110,43,5,1,9,False,False,True,False,0,False,1,False
1110,31,4,1,0,False,False,False,False,0,False,0,False
420,57,3,1,31,False,False,True,True,0,False,2,True
825,38,3,0,10,False,False,True,False,0,False,1,False
1111,38,5,1,1,False,False,False,False,0,False,0,False
1098,29,2,1,0,False,False,False,False,0,False,0,False
1110,64,5,1,25,False,False,True,True,0,False,2,True
868,54,5,1,0,False,False,False,False,0,False,0,False
1047,33,5,1,0,False,False,False,False,0,False,0,False
1047,38,5,1,1,False,False,False,False,0,False,0,False
996,48,5,1,1,False,False,False,False,0,False,0,False
128,30,1,0,0,False,False,False,False,0,False,0,False
828,48,4,1,0,False,False,False,False,0,False,0,False
128,41,5,1,0,False,False,False,False,0,False,0,False
828,35,5,1,2,False,False,False,False,0,False,0,False
862,29,5,1,0,False,False,False,False,0,False,0,False
343,29,5,1,1,False,False,False,False,0,False,0,False
862,46,2,0,0,False,False,False,False,0,False,0,False
1094,56,3,1,0,False,False,False,False,0,False,0,False
828,60,2,0,7,False,False,False,False,0,False,0,False
1094,45,4,1,0,False,False,False,False,0,False,0,False
1098,31,5,1,2,False,False,False,False,0,False,0,False
828,62,4,1,1,False,False,False,False,0,False,0,False
128,63,5,1,0,False,False,False,False,0,False,0,False
862,35,5,1,0,False,False,False,False,0,False,0,False
862,65,5,1,1,False,False,False,False,0,False,0,False
128,40,5,1,0,False,False,False,False,0,False,0,False
871,34,5,1,1,False,False,False,False,0,False,0,False
1094,47,4,0,1,False,False,False,False,0,False,0,False
757,38,1,0,0,False,False,False,False,0,False,0,False
862,21,5,1,6,False,False,False,False,0,False,0,False
862,35,5,1,3,False,False,False,False,0,False,0,False
343,59,5,1,1,False,False,False,False,0,False,0,False
343,53,5,1,1,False,False,False,False,0,False,0,False
757,49,5,1,3,False,False,False,False,0,False,0,False
828,46,3,0,4,False,False,False,False,0,False,0,False
862,41,5,1,2,False,False,False,False,0,False,0,False
757,26,5,1,1,False,False,False,False,0,False,0,False
128,48,5,1,1,False,False,False,False,0,False,0,False
1098,61,1,0,0,False,False,False,False,0,False,0,False
862,27,2,0,20,False,False,True,True,0,False,2,True
863,50,3,0,0,False,False,False,False,0,False,0,False
818,32,5,1,0,False,False,False,False,0,False,0,False
1094,42,1,0,0,False,False,False,False,0,False,0,False
831,31,5,1,0,False,False,False,False,0,False,0,False
343,25,5,1,1,False,False,False,False,0,False,0,False
863,71,5,1,1,False,False,False,False,0,False,0,False
862,59,5,1,2,False,False,False,False,0,False,0,False
862,33,5,1,3,False,False,False,False,0,False,0,False
862,40,5,1,0,False,False,False,False,0,False,0,False
1094,36,4,1,1,False,False,False,False,0,False,0,False
862,38,4,1,2,False,False,False,False,0,False,0,False
871,43,3,0,4,False,False,False,False,0,False,0,False
1094,48,5,1,0,False,False,False,False,0,False,0,False
863,26,4,1,2,False,False,False,False,0,False,0,False
343,66,3,0,6,False,False,False,False,0,False,0,False
828,54,5,1,3,False,False,False,False,0,False,0,False
128,37,5,1,0,False,False,False,False,0,False,0,False
863,64,5,1,11,False,False,True,False,0,False,1,False
863,44,2,0,0,False,False,False,False,0,False,0,False
828,34,2,0,20,False,False,True,True,0,False,2,True
757,27,4,1,1,False,False,False,False,0,False,0,False
1001,62,5,1,0,False,False,False,False,0,False,0,False
939,67,5,1,0,False,False,False,False,0,False,0,False
939,44,4,1,0,False,False,False,False,0,False,0,False
939,56,4,1,2,False,False,False,False,0,False,0,False
903,42,5,1,1,False,False,False,False,0,False,0,False
1094,53,1,0,0,False,False,False,False,0,False,0,False
939,55,5,1,0,False,False,False,False,0,False,0,False
1110,47,2,0,2,False,False,False,False,0,False,0,False
1081,48,4,1,0,False,False,False,False,0,False,0,False
939,37,5,1,0,False,False,False,False,0,False,0,False
939,68,5,1,0,False,False,False,False,0,False,0,False
927,20,5,1,1,False,False,False,False,0,False,0,False
903,39,4,1,2,False,False,False,False,0,False,0,False
1081,53,4,1,0,False,False,False,False,0,False,0,False
1094,56,5,1,0,False,False,False,False,0,False,0,False
1081,46,5,1,0,False,False,False,False,0,False,0,False
1001,31,5,1,0,False,False,False,False,0,False,0,False
939,39,5,1,0,False,False,False,False,0,False,0,False
939,29,5,1,1,False,False,False,False,0,False,0,False
1110,50,5,1,1,False,False,False,False,0,False,0,False
621,32,5,1,1,False,False,False,False,0,False,0,False
828,55,5,1,0,False,False,False,False,0,False,0,False
864,25,4,1,1,False,False,False,False,0,False,0,False
939,51,5,1,0,False,False,False,False,0,False,0,False
939,40,4,1,0,False,False,False,False,0,False,0,False
621,46,5,1,10,False,False,True,False,0,False,1,False
621,27,5,1,0,False,False,False,False,0,False,0,False
621,44,5,1,4,False,False,False,False,0,False,0,False
939,56,5,1,0,False,False,False,False,0,False,0,False
621,46,4,1,2,False,False,False,False,0,False,0,False
621,56,4,0,0,False,False,False,False,0,False,0,False
1094,34,5,1,0,False,False,False,False,0,False,0,False
939,69,5,1,0,False,False,False,False,0,False,0,False
1110,47,5,1,13,False,False,True,False,0,False,1,False
939,43,5,1,0,False,False,False,False,0,False,0,False
621,31,4,1,1,False,False,False,False,0,False,0,False
621,39,5,1,20,False,False,True,True,0,False,2,True
1081,40,4,1,0,False,False,False,False,0,False,0,False
903,21,5,1,19,False,False,True,False,0,False,1,False
1110,29,5,1,4,False,False,False,False,0,False,0,False
939,67,5,1,0,False,False,False,False,0,False,0,False
903,36,5,1,0,False,False,False,False,0,False,0,False
903,33,1,0,0,False,False,False,False,0,False,0,False
1001,22,5,1,1,False,False,False,False,0,False,0,False
1110,34,3,1,10,False,False,True,False,0,False,1,False
621,36,5,1,0,False,False,False,False,0,False,0,False
864,56,5,1,0,False,False,False,False,0,False,0,False
939,46,5,1,0,False,False,False,False,0,False,0,False
621,31,5,1,5,False,False,False,False,0,False,0,False
903,53,4,1,0,False,False,False,False,0,False,0,False
864,51,5,1,19,False,False,True,False,0,False,1,False
1110,45,5,1,2,False,False,False,False,0,False,0,False
621,51,4,1,2,False,False,False,False,0,False,0,False
621,44,5,1,3,False,False,False,False,0,False,0,False
1081,30,5,1,0,False,False,False,False,0,False,0,False
864,41,5,1,4,False,False,False,False,0,False,0,False
1001,34,5,1,5,False,False,False,False,0,False,0,False
621,62,5,1,0,False,False,False,False,0,False,0,False
939,66,5,1,1,False,False,False,False,0,False,0,False
25,38,5,1,0,False,False,False,False,0,False,0,False
1081,39,5,1,10,False,False,True,False,0,False,1,False
939,39,5,1,0,False,False,False,False,0,False,0,False
830,60,2,0,0,False,False,False,False,0,False,0,False
654,46,4,1,2,False,False,False,False,0,False,0,False
927,41,5,1,0,False,False,False,False,0,False,0,False
1001,26,5,1,3,False,False,False,False,0,False,0,False
1110,24,5,1,4,False,False,False,False,0,False,0,False
1110,49,5,1,0,False,False,False,False,0,False,0,False
939,39,4,1,0,False,False,False,False,0,False,0,False
864,39,4,1,0,False,False,False,False,0,False,0,False
939,35,5,1,0,False,False,False,False,0,False,0,False
1110,54,5,1,0,False,False,False,False,0,False,0,False
1110,39,4,0,0,False,False,False,False,0,False,0,False
1110,31,4,1,10,False,False,True,False,0,False,1,False
1076,34,4,1,3,False,False,False,False,0,False,0,False
829,52,3,1,3,False,False,False,False,0,False,0,False
927,41,3,0,0,False,False,False,False,0,False,0,False
1076,47,5,1,0,False,False,False,False,0,False,0,False
1009,37,5,1,5,False,False,False,False,0,False,0,False
1081,39,5,1,1,False,False,False,False,0,False,0,False
980,45,5,1,9,False,False,True,False,0,False,1,False
927,37,5,1,0,False,False,False,False,0,False,0,False
1077,38,2,0,3,False,False,False,False,0,False,0,False
829,44,2,0,0,False,False,False,False,0,False,0,False
829,45,4,1,6,False,False,False,False,0,False,0,False
93,30,2,0,0,False,False,False,False,0,False,0,False
1076,49,4,1,0,False,False,False,False,0,False,0,False
1009,44,5,1,2,False,False,False,False,0,False,0,False
829,69,5,1,1,False,False,False,False,0,False,0,False
944,32,5,1,0,False,False,False,False,0,False,0,False
829,58,5,1,4,False,False,False,False,0,False,0,False
831,37,4,1,0,False,False,False,False,0,False,0,False
1081,34,4,1,0,False,False,False,False,0,False,0,False
829,60,5,1,0,False,False,False,False,0,False,0,False
980,34,2,0,4,False,False,False,False,0,False,0,False
1081,51,5,1,0,False,False,False,False,0,False,0,False
686,28,5,1,0,False,False,False,False,0,False,0,False
829,31,3,1,3,False,False,False,False,0,False,0,False
1077,63,5,1,1,False,False,False,False,0,False,0,False
1077,60,4,1,3,False,False,False,False,0,False,0,False
1077,32,3,1,8,False,False,True,False,0,False,1,False
1077,28,5,1,0,False,False,False,False,0,False,0,False
829,42,4,1,1,False,False,False,False,0,False,0,False
927,23,5,1,0,False,False,False,False,0,False,0,False
829,49,4,1,1,False,False,False,False,0,False,0,False
829,39,3,0,0,False,False,False,False,0,False,0,False
829,45,2,0,8,False,False,True,False,0,False,1,False
829,65,5,1,6,False,False,False,False,0,False,0,False
93,33,4,1,0,False,False,False,False,0,False,0,False
828,34,5,1,0,False,False,False,False,0,False,0,False
829,48,4,1,0,False,False,False,False,0,False,0,False
1077,35,5,1,0,False,False,False,False,0,False,0,False
1033,59,5,1,1,False,False,False,False,0,False,0,False
921,74,2,0,6,False,False,False,False,0,False,0,False
850,33,2,0,6,False,False,False,False,0,False,0,False
1076,49,5,1,10,False,False,True,False,0,False,1,False
1076,51,4,1,1,False,False,False,False,0,False,0,False
1024,36,5,1,0,False,False,False,False,0,False,0,False
975,53,4,1,0,False,False,False,False,0,False,0,False
975,59,5,1,14,False,False,True,False,0,False,1,False
921,41,3,1,3,False,False,False,False,0,False,0,False
911,49,3,1,1,False,False,False,False,0,False,0,False
1076,48,3,0,3,False,False,False,False,0,False,0,False
921,54,5,1,2,False,False,False,False,0,False,0,False
975,50,5,1,19,False,False,True,False,0,False,1,False
985,31,2,0,5,False,False,False,False,0,False,0,False
180,39,5,1,0,False,False,False,False,0,False,0,False
180,47,5,1,0,False,False,False,False,0,False,0,False
985,52,3,0,2,False,False,False,False,0,False,0,False
862,44,3,0,3,False,False,False,False,0,False,0,False
680,40,5,1,2,False,False,False,False,0,False,0,False
862,49,2,0,4,False,False,False,False,0,False,0,False
862,49,4,1,11,False,False,True,False,0,False,1,False
1059,32,5,1,0,False,False,False,False,0,False,0,False
534,46,5,1,3,False,False,False,False,0,False,0,False
862,57,5,1,3,False,False,False,False,0,False,0,False
180,38,3,0,0,False,False,False,False,0,False,0,False
1059,50,5,1,5,False,False,False,False,0,False,0,False
872,36,5,1,0,False,False,False,False,0,False,0,False
1059,42,4,1,0,False,False,False,False,0,False,0,False
534,23,4,1,0,False,False,False,False,0,False,0,False
862,35,5,1,0,False,False,False,False,0,False,0,False
862,54,4,1,5,False,False,False,False,0,False,0,False
606,48,5,1,0,False,False,False,False,0,False,0,False
606,46,3,0,6,False,False,False,False,0,False,0,False
829,35,1,0,3,False,False,False,False,0,False,0,False
1033,35,4,1,0,False,False,False,False,0,False,0,False
1028,37,5,1,0,False,False,False,False,0,False,0,False
1083,46,3,0,3,False,False,False,False,0,False,0,False
1083,39,5,1,2,False,False,False,False,0,False,0,False
1129,38,4,1,0,False,False,False,False,0,False,0,False
1083,58,5,1,3,False,False,False,False,0,False,0,False
1083,45,5,1,7,False,False,False,False,0,False,0,False
862,46,5,1,0,False,False,False,False,0,False,0,False
866,29,3,0,1,False,False,False,False,0,False,0,False
1129,43,5,1,2,False,False,False,False,0,False,0,False
862,41,5,1,0,False,False,False,False,0,False,0,False
862,49,4,1,2,False,False,False,False,0,False,0,False
1129,46,5,1,0,False,False,False,False,0,False,0,False
1030,36,5,1,0,False,False,False,False,0,False,0,False
866,29,5,1,0,False,False,False,False,0,False,0,False
876,45,3,1,12,False,False,True,False,0,False,1,False
761,62,4,1,2,False,False,False,False,0,False,0,False
867,35,5,1,3,False,False,False,False,0,False,0,False
1030,46,5,1,1,False,False,False,False,0,False,0,False
840,59,1,0,0,False,False,False,False,0,False,0,False
876,32,4,1,7,False,False,False,False,0,False,0,False
761,32,5,1,2,False,False,False,False,0,False,0,False
867,34,3,0,2,False,False,False,False,0,False,0,False
876,48,3,1,2,False,False,False,False,0,False,0,False
1083,38,4,1,5,False,False,False,False,0,False,0,False
1083,59,4,1,1,False,False,False,False,0,False,0,False
876,59,3,1,0,False,False,False,False,0,False,0,False
867,30,4,1,1,False,False,False,False,0,False,0,False
1083,33,2,0,1,False,False,False,False,0,False,0,False
876,23,2,0,3,False,False,False,False,0,False,0,False
862,33,5,1,0,False,False,False,False,0,False,0,False
1028,27,4,1,1,False,False,False,False,0,False,0,False
761,33,5,1,0,False,False,False,False,0,False,0,False
867,26,5,1,0,False,False,False,False,0,False,0,False
999,53,5,1,10,False,False,True,False,0,False,1,False
1083,27,4,1,0,False,False,False,False,0,False,0,False
1083,25,4,1,3,False,False,False,False,0,False,0,False
866,56,4,1,9,False,False,True,False,0,False,1,False
606,35,5,1,1,False,False,False,False,0,False,0,False
1129,34,3,0,0,False,False,False,False,0,False,0,False
895,38,4,1,3,False,False,False,False,0,False,0,False
1083,28,1,0,3,False,False,False,False,0,False,0,False
876,38,4,1,3,False,False,False,False,0,False,0,False
876,64,4,1,1,False,False,False,False,0,False,0,False
862,57,5,1,1,False,False,False,False,0,False,0,False
867,34,3,1,10,False,False,True,False,0,False,1,False
1030,37,5,1,2,False,False,False,False,0,False,0,False
876,32,4,1,0,False,False,False,False,0,False,0,False
867,49,5,1,2,False,False,False,False,0,False,0,False
1028,39,3,1,3,False,False,False,False,0,False,0,False
876,62,2,0,0,False,False,False,False,0,False,0,False
1129,26,1,0,0,False,False,False,False,0,False,0,False
1083,26,5,1,0,False,False,False,False,0,False,0,False
1077,50,5,1,1,False,False,False,False,0,False,0,False
857,40,5,1,10,False,False,True,False,0,False,1,False
1049,64,3,1,4,False,False,False,False,0,False,0,False
1049,49,5,1,2,False,False,False,False,0,False,0,False
865,57,5,1,0,False,False,False,False,0,False,0,False
857,39,5,1,0,False,False,False,False,0,False,0,False
1077,29,4,1,0,False,False,False,False,0,False,0,False
1077,49,4,1,0,False,False,False,False,0,False,0,False
857,35,1,0,0,False,False,False,False,0,False,0,False
857,43,5,1,0,False,False,False,False,0,False,0,False
861,36,5,1,4,False,False,False,False,0,False,0,False
1085,44,3,1,5,False,False,False,False,0,False,0,False
857,37,5,1,0,False,False,False,False,0,False,0,False
857,55,5,1,0,False,False,False,False,0,False,0,False
857,22,5,1,0,False,False,False,False,0,False,0,False
1085,50,5,1,3,False,False,False,False,0,False,0,False
1077,72,5,1,1,False,False,False,False,0,False,0,False
857,44,2,0,0,False,False,False,False,0,False,0,False
861,37,5,1,0,False,False,False,False,0,False,0,False
1077,28,3,1,0,False,False,False,False,0,False,0,False
1077,49,2,1,1,False,False,False,False,0,False,0,False
932,41,3,0,10,False,False,True,False,0,False,1,False
867,26,5,1,8,False,False,True,False,0,False,1,False
966,37,5,1,0,False,False,False,False,0,False,0,False
867,50,5,1,2,False,False,False,False,0,False,0,False
932,43,3,1,0,False,False,False,False,0,False,0,False
1111,38,3,1,11,False,False,True,False,0,False,1,False
867,42,5,1,0,False,False,False,False,0,False,0,False
867,70,5,1,3,False,False,False,False,0,False,0,False
867,42,5,1,6,False,False,False,False,0,False,0,False
867,34,5,1,1,False,False,False,False,0,False,0,False
867,53,5,1,18,False,False,True,False,0,False,1,False
966,45,5,1,1,False,False,False,False,0,False,0,False
966,32,4,1,0,False,False,False,False,0,False,0,False
867,52,4,1,1,False,False,False,False,0,False,0,False
966,33,5,1,0,False,False,False,False,0,False,0,False
966,32,5,1,0,False,False,False,False,0,False,0,False
867,25,5,1,0,False,False,False,False,0,False,0,False
867,37,2,0,2,False,False,False,False,0,False,0,False
867,36,3,1,1,False,False,False,False,0,False,0,False
966,43,3,0,0,False,False,False,False,0,False,0,False
867,34,4,1,12,False,False,True,False,0,False,1,False
966,46,5,1,4,False,False,False,False,0,False,0,False
966,61,5,1,0,False,False,False,False,0,False,0,False
966,43,5,1,11,False,False,True,False,0,False,1,False
966,35,5,1,0,False,False,False,False,0,False,0,False
867,46,3,0,0,False,False,False,False,0,False,0,False
1124,50,5,1,0,False,False,False,False,0,False,0,False
1081,43,5,1,0,False,False,False,False,0,False,0,False
848,51,5,1,1,False,False,False,False,0,False,0,False
867,35,5,1,0,False,False,False,False,0,False,0,False
879,36,4,1,0,False,False,False,False,0,False,0,False
185,36,2,0,1,False,False,False,False,0,False,0,False
402,34,5,1,7,False,False,False,False,0,False,0,False
879,38,5,1,0,False,False,False,False,0,False,0,False
879,33,5,1,0,False,False,False,False,0,False,0,False
1110,41,3,0,2,False,False,False,False,0,False,0,False
965,44,4,1,2,False,False,False,False,0,False,0,False
879,39,3,0,0,False,False,False,False,0,False,0,False
869,38,3,1,0,False,False,False,False,0,False,0,False
879,56,3,0,2,False,False,False,False,0,False,0,False
895,63,5,1,1,False,False,False,False,0,False,0,False
879,37,4,1,0,False,False,False,False,0,False,0,False
879,34,5,1,0,False,False,False,False,0,False,0,False
139,34,5,1,2,False,False,False,False,0,False,0,False
965,34,5,1,7,False,False,False,False,0,False,0,False
1075,49,4,1,2,False,False,False,False,0,False,0,False
1094,47,4,1,1,False,False,False,False,0,False,0,False
879,36,4,1,0,False,False,False,False,0,False,0,False
879,35,3,1,0,False,False,False,False,0,False,0,False
879,31,5,1,0,False,False,False,False,0,False,0,False
879,31,3,0,0,False,False,False,False,0,False,0,False
879,43,5,1,0,False,False,False,False,0,False,0,False
1110,47,3,1,1,False,False,False,False,0,False,0,False
869,36,5,1,0,False,False,False,False,0,False,0,False
879,61,4,1,3,False,False,False,False,0,False,0,False
879,42,5,1,0,False,False,False,False,0,False,0,False
1110,26,3,1,4,False,False,False,False,0,False,0,False
139,26,5,1,0,False,False,False,False,0,False,0,False
879,31,5,1,0,False,False,False,False,0,False,0,False
139,53,5,1,0,False,False,False,False,0,False,0,False
879,35,4,1,0,False,False,False,False,0,False,0,False
879,25,4,1,0,False,False,False,False,0,False,0,False
402,36,3,1,7,False,False,False,False,0,False,0,False
139,48,3,1,0,False,False,False,False,0,False,0,False
879,27,1,0,0,False,False,False,False,0,False,0,False
1073,32,5,1,3,False,False,False,False,0,False,0,False
879,36,4,1,0,False,False,False,False,0,False,0,False
1073,37,2,0,7,False,False,False,False,0,False,0,False
879,74,4,1,0,False,False,False,False,0,False,0,False
879,39,5,1,0,False,False,False,False,0,False,0,False
879,43,3,0,1,False,False,False,False,0,False,0,False
965,71,5,1,0,False,False,False,False,0,False,0,False
1047,27,4,1,0,False,False,False,False,0,False,0,False
886,38,4,1,0,False,False,False,False,0,False,0,False
1111,55,5,1,6,False,False,False,False,0,False,0,False
829,59,5,1,3,False,False,False,False,0,False,0,False
835,28,5,1,2,False,False,False,False,0,False,0,False
886,54,3,0,0,False,False,False,False,0,False,0,False
886,62,5,1,2,False,False,False,False,0,False,0,False
886,54,4,1,2,False,False,False,False,0,False,0,False
886,46,3,0,0,False,False,False,False,0,False,0,False
677,47,3,0,0,False,False,False,False,0,False,0,False
886,31,4,1,1,False,False,False,False,0,False,0,False
886,60,5,1,2,False,False,False,False,0,False,0,False
1083,52,4,1,0,False,False,False,False,0,False,0,False
677,53,5,1,3,False,False,False,False,0,False,0,False
1111,47,3,1,7,False,False,False,False,0,False,0,False
862,62,4,1,1,False,False,False,False,0,False,0,False
886,56,5,1,2,False,False,False,False,0,False,0,False
862,30,4,1,0,False,False,False,False,0,False,0,False
1083,41,5,1,0,False,False,False,False,0,False,0,False
949,66,4,1,0,False,False,False,False,0,False,0,False
1047,46,3,0,0,False,False,False,False,0,False,0,False
862,29,1,0,0,False,False,False,False,0,False,0,False
1083,55,5,1,1,False,False,False,False,0,False,0,False
886,43,5,1,2,False,False,False,False,0,False,0,False
1083,48,5,1,1,False,False,False,False,0,False,0,False
1083,44,4,1,2,False,False,False,False,0,False,0,False
862,28,4,1,0,False,False,False,False,0,False,0,False
829,64,3,1,2,False,False,False,False,0,False,0,False
1111,55,2,0,3,False,False,False,False,0,False,0,False
886,20,5,1,3,False,False,False,False,0,False,0,False
1083,39,3,1,1,False,False,False,False,0,False,0,False
1083,26,5,1,1,False,False,False,False,0,False,0,False
862,26,5,1,0,False,False,False,False,0,False,0,False
1083,43,4,1,0,False,False,False,False,0,False,0,False
835,68,5,1,3,False,False,False,False,0,False,0,False
829,47,4,1,0,False,False,False,False,0,False,0,False
817,29,4,1,3,False,False,False,False,0,False,0,False
432,47,1,0,2,False,False,False,False,0,False,0,False
1088,31,5,1,0,False,False,False,False,0,False,0,False
829,62,4,1,11,False,False,True,False,0,False,1,False
829,63,4,1,1,False,False,False,False,0,False,0,False
817,45,1,0,4,False,False,False,False,0,False,0,False
829,64,5,1,1,False,False,False,False,0,False,0,False
829,38,5,1,0,False,False,False,False,0,False,0,False
817,40,4,1,1,False,False,False,False,0,False,0,False
838,42,4,1,0,False,False,False,False,0,False,0,False
829,36,5,1,1,False,False,False,False,0,False,0,False
1094,39,3,0,1,False,False,False,False,0,False,0,False
1086,22,5,1,2,False,False,False,False,0,False,0,False
829,37,5,1,1,False,False,False,False,0,False,0,False
829,47,5,1,0,False,False,False,False,0,False,0,False
829,29,5,1,0,False,False,False,False,0,False,0,False
1086,36,4,1,10,False,False,True,False,0,False,1,False
1081,22,5,1,11,False,False,True,False,0,False,1,False
829,42,5,1,0,False,False,False,False,0,False,0,False
829,59,5,1,1,False,False,False,False,0,False,0,False
1081,24,5,1,0,False,False,False,False,0,False,0,False
829,66,3,0,0,False,False,False,False,0,False,0,False
829,34,5,1,1,False,False,False,False,0,False,0,False
174,52,3,0,0,False,False,False,False,0,False,0,False
1059,31,3,0,1,False,False,False,False,0,False,0,False
1025,57,2,0,0,False,False,False,False,0,False,0,False
1081,23,3,0,6,False,False,False,False,0,False,0,False
829,33,5,1,0,False,False,False,False,0,False,0,False
1086,65,5,1,7,False,False,False,False,0,False,0,False
935,35,2,0,0,False,False,False,False,0,False,0,False
838,43,5,1,2,False,False,False,False,0,False,0,False
829,30,4,1,0,False,False,False,False,0,False,0,False
1086,53,3,1,10,False,False,True,False,0,False,1,False
838,47,3,1,3,False,False,False,False,0,False,0,False
1059,37,4,1,0,False,False,False,False,0,False,0,False
1081,59,3,0,2,False,False,False,False,0,False,0,False
1086,20,5,1,0,False,False,False,False,0,False,0,False
829,45,5,1,0,False,False,False,False,0,False,0,False
