Customer_ID,Average_Session_Duration,Average_Pages_Viewed,Purchase_Frequency,Total_Spending,Average_Engagement_Score,Cluster,Engagement_Level,Highly_Engaged
CUST_02580,42.0,11.0,1,4058.0,85.7045,0,High Engagement,1
CUST_02581,20.0,5.0,1,380.24,45.1505,1,Low Engagement,0
CUST_02582,5.0,5.0,1,365.62,21.32,1,Low Engagement,0
CUST_02583,12.0,9.0,1,71.37,42.0205,1,Low Engagement,0
CUST_02584,7.0,7.0,1,620.3,33.146,1,Low Engagement,0
CUST_02585,14.0,11.0,1,1266.08,67.275,0,High Engagement,1
CUST_02586,27.0,10.0,1,412.63,70.97650000000002,0,High Engagement,1
CUST_02587,23.0,11.0,1,124.18,66.66899999999998,0,High Engagement,1
CUST_02588,8.0,8.0,1,133.03,31.9955,1,Low Engagement,0
CUST_02589,4.0,6.0,1,645.21,25.354499999999998,1,Low Engagement,0
CUST_02590,15.0,7.0,1,232.83,42.5625,1,Low Engagement,0
CUST_02591,16.0,8.0,1,71.69,43.5755,1,Low Engagement,0
CUST_02592,32.0,9.0,1,35.15,57.77899999999999,0,High Engagement,0
CUST_02593,14.0,11.0,1,16.68,51.41899999999999,0,High Engagement,0
CUST_02594,31.0,8.0,1,351.67,61.8,0,High Engagement,1
CUST_02595,12.0,10.0,1,145.44,49.650999999999996,1,Low Engagement,0
CUST_02596,37.0,7.0,1,60.16,50.27349999999999,0,High Engagement,0
CUST_02597,39.0,9.0,1,118.48,62.7195,0,High Engagement,1
CUST_02598,16.0,16.0,1,42.76,63.2405,0,High Engagement,1
CUST_02599,23.0,7.0,1,1463.1,59.869499999999995,0,High Engagement,0
CUST_02600,15.0,9.0,1,543.09,56.574000000000005,0,High Engagement,0
CUST_02601,19.0,7.0,1,517.23,51.9305,1,Low Engagement,0
CUST_02602,16.0,8.0,1,299.49,50.14350000000001,1,Low Engagement,0
CUST_02603,5.0,7.0,1,324.69,26.996,1,Low Engagement,0
CUST_02604,6.0,10.0,1,966.18,47.8715,1,Low Engagement,0
CUST_02605,9.0,11.0,1,702.06,55.767500000000005,0,High Engagement,0
CUST_02606,17.0,13.0,1,49.52,62.46949999999999,0,High Engagement,1
CUST_02607,21.0,10.0,1,113.47,60.55099999999999,0,High Engagement,0
CUST_02608,18.0,5.0,1,11244.84,52.28950000000001,2,Medium Engagement,0
CUST_02609,28.0,10.0,1,133.52,65.72749999999999,0,High Engagement,1
CUST_02610,18.0,7.0,1,165.82,45.0855,1,Low Engagement,0
CUST_02611,3.0,7.0,1,982.58,29.9255,1,Low Engagement,0
CUST_02612,44.0,5.0,1,386.79,52.9055,0,High Engagement,0
CUST_02613,8.0,8.0,1,414.95,37.6795,1,Low Engagement,0
CUST_02614,14.0,9.0,1,89.14,46.235,1,Low Engagement,0
CUST_02615,28.0,10.0,1,100.48,64.3475,0,High Engagement,1
CUST_02616,14.0,13.0,1,239.19,64.517,0,High Engagement,1
CUST_02617,22.0,4.0,1,581.88,47.36749999999999,1,Low Engagement,0
CUST_02618,32.0,6.0,1,171.53,50.0135,0,High Engagement,0
CUST_02619,26.0,9.0,1,283.62,63.964499999999994,0,High Engagement,1
CUST_02620,16.0,14.0,1,1290.94,76.7875,0,High Engagement,1
CUST_02621,5.0,10.0,1,1168.44,47.254000000000005,1,Low Engagement,0
CUST_02622,12.0,2.0,1,1312.2,37.079499999999996,1,Low Engagement,0
CUST_02623,12.0,8.0,1,164.48,40.599999999999994,1,Low Engagement,0
CUST_02624,29.0,6.0,1,1839.54,59.939,0,High Engagement,0
CUST_02625,15.0,8.0,1,394.4,49.9975,1,Low Engagement,0
CUST_02626,19.0,8.0,1,94.59,48.3015,1,Low Engagement,0
CUST_02627,2.0,5.0,1,184.89,14.904,1,Low Engagement,0
CUST_02628,26.0,7.0,1,4972.89,64.443,2,Medium Engagement,0
CUST_02629,25.0,8.0,1,723.65,63.06649999999999,0,High Engagement,1
CUST_02630,8.0,7.0,1,226.83,29.8765,1,Low Engagement,0
CUST_02631,21.0,10.0,1,103.76,60.14699999999999,0,High Engagement,0
CUST_02632,8.0,8.0,1,6839.84,46.2915,2,Medium Engagement,0
CUST_02633,19.0,7.0,1,60.01,42.0445,1,Low Engagement,0
CUST_02634,23.0,10.0,1,31.06,58.3715,0,High Engagement,0
CUST_02635,18.0,8.0,1,434.34,54.5605,0,High Engagement,0
CUST_02636,31.0,10.0,1,1362.48,77.619,0,High Engagement,1
CUST_02637,16.0,8.0,1,4715.42,59.9595,2,Medium Engagement,0
CUST_02638,8.0,10.0,1,133.71,41.7185,1,Low Engagement,0
CUST_02639,16.0,8.0,1,657.24,53.9915,0,High Engagement,0
CUST_02640,9.0,6.0,1,5881.96,39.662,2,Medium Engagement,0
CUST_02641,17.0,7.0,1,359.4,47.73,1,Low Engagement,0
CUST_02642,1.0,10.0,1,121.68,33.19499999999999,1,Low Engagement,0
CUST_02643,10.0,10.0,1,117.6,45.019999999999996,1,Low Engagement,0
CUST_02644,16.0,9.0,1,932.99,60.56399999999999,0,High Engagement,0
CUST_02645,10.0,9.0,1,239.16,43.7615,1,Low Engagement,0
CUST_02646,13.0,6.0,1,119.28,32.538,1,Low Engagement,0
CUST_02647,9.0,16.0,1,1544.5,66.52,0,High Engagement,1
CUST_02648,15.0,13.0,1,1636.3,74.84,0,High Engagement,1
CUST_02649,13.0,14.0,1,1774.77,73.175,0,High Engagement,1
CUST_02650,8.0,10.0,1,1049.07,51.6745,1,Low Engagement,0
CUST_02651,5.0,10.0,1,27.96,32.134,1,Low Engagement,0
CUST_02652,7.0,12.0,1,1143.35,57.0415,0,High Engagement,0
CUST_02653,11.0,16.0,1,238.51,61.724000000000004,0,High Engagement,1
CUST_02654,3.0,10.0,1,8352.75,49.0155,2,Medium Engagement,0
CUST_02655,21.0,11.0,1,6369.33,79.47649999999999,2,Medium Engagement,0
CUST_02656,33.0,7.0,1,668.0,60.694,0,High Engagement,0
CUST_02657,31.0,7.0,1,149.8,52.797000000000004,0,High Engagement,0
CUST_02658,12.0,17.0,1,3075.78,74.145,0,High Engagement,1
CUST_02659,27.0,9.0,1,34.44,56.19,0,High Engagement,0
CUST_02660,18.0,9.0,1,13.17,48.437,0,High Engagement,0
CUST_02661,7.0,9.0,1,3258.1,48.4135,1,Low Engagement,0
CUST_02662,3.0,10.0,1,2783.61,47.5635,1,Low Engagement,0
CUST_02663,7.0,2.0,1,1909.08,28.9245,1,Low Engagement,0
CUST_02664,10.0,9.0,1,479.25,47.25749999999999,1,Low Engagement,0
CUST_02665,15.0,10.0,1,93.44,52.6485,0,High Engagement,0
CUST_02666,16.0,7.0,1,2580.04,54.2005,1,Low Engagement,0
CUST_02667,5.0,11.0,1,637.38,48.579499999999996,1,Low Engagement,0
CUST_02668,17.0,8.0,1,322.84,51.893,1,Low Engagement,0
CUST_02669,14.0,9.0,1,4735.17,61.846999999999994,2,Medium Engagement,0
CUST_02670,14.0,8.0,1,629.2,50.6745,1,Low Engagement,0
CUST_02671,13.0,10.0,1,47.58,47.318,1,Low Engagement,0
CUST_02672,21.0,6.0,1,1591.68,54.811,1,Low Engagement,0
CUST_02673,31.0,7.0,1,158.6,53.113,0,High Engagement,0
CUST_02674,21.0,11.0,1,43.25,61.280499999999996,0,High Engagement,1
CUST_02675,46.0,6.0,1,4833.22,64.067,0,High Engagement,1
CUST_02676,17.0,7.0,1,2259.88,55.262,1,Low Engagement,0
CUST_02677,15.0,7.0,1,30.92,35.2425,1,Low Engagement,0
CUST_02678,11.0,12.0,1,134.74,54.3755,0,High Engagement,0
CUST_02679,30.0,5.0,1,2403.18,58.34,0,High Engagement,0
CUST_02680,7.0,9.0,1,55.2,31.833499999999997,1,Low Engagement,0
CUST_02681,28.0,6.0,1,573.36,54.8675,0,High Engagement,0
CUST_02682,8.0,11.0,1,1028.81,55.50400000000001,0,High Engagement,0
CUST_02683,15.0,10.0,1,1008.72,64.0405,0,High Engagement,1
CUST_02684,17.0,11.0,1,2908.24,74.1335,0,High Engagement,1
CUST_02685,8.0,11.0,1,103.4,44.42,1,Low Engagement,0
CUST_02686,15.0,9.0,1,524.37,56.394,0,High Engagement,0
CUST_02687,19.0,9.0,1,108.07,53.82199999999999,0,High Engagement,0
CUST_02688,7.0,6.0,1,755.14,30.352,1,Low Engagement,0
CUST_02689,7.0,8.0,1,662.36,38.089,1,Low Engagement,0
CUST_02690,42.0,9.0,1,4071.89,77.0885,0,High Engagement,1
CUST_02691,20.0,12.0,1,586.04,74.738,0,High Engagement,1
CUST_02692,21.0,9.0,1,82.79,54.62049999999999,0,High Engagement,0
CUST_02693,9.0,11.0,1,64.33,44.651500000000006,1,Low Engagement,0
CUST_02694,16.0,7.0,1,923.5,50.8325,1,Low Engagement,0
CUST_02695,14.0,10.0,1,198.19,54.5975,0,High Engagement,0
CUST_02696,6.0,7.0,1,516.4,30.645500000000002,1,Low Engagement,0
CUST_02697,53.0,7.0,1,927.96,63.42099999999999,0,High Engagement,1
CUST_02698,18.0,12.0,1,133.74,65.337,0,High Engagement,1
CUST_02699,17.0,11.0,1,429.99,66.9095,0,High Engagement,1
CUST_02700,18.0,4.0,1,97.71,34.803,1,Low Engagement,0
CUST_02701,7.0,5.0,1,81.79,17.142,1,Low Engagement,0
CUST_02702,52.0,11.0,1,875.03,81.463,0,High Engagement,1
CUST_02703,10.0,17.0,1,1546.6,68.758,0,High Engagement,1
CUST_02704,10.0,10.0,1,961.91,55.14399999999999,0,High Engagement,0
CUST_02705,18.0,9.0,1,191.22,55.409,0,High Engagement,0
CUST_02706,9.0,8.0,1,133.49,33.947,1,Low Engagement,0
CUST_02707,13.0,10.0,1,4051.16,64.738,0,High Engagement,1
CUST_02708,16.0,9.0,1,70.7,48.519999999999996,1,Low Engagement,0
CUST_02709,15.0,6.0,1,229.32,38.8165,1,Low Engagement,0
CUST_02710,12.0,10.0,1,109.87,48.346999999999994,1,Low Engagement,0
CUST_02711,7.0,12.0,1,2297.47,59.2855,0,High Engagement,0
CUST_02712,22.0,6.0,1,263.47,47.452,1,Low Engagement,0
CUST_02713,28.0,11.0,1,19.69,64.509,0,High Engagement,1
CUST_02714,7.0,7.0,1,326.8,29.974,1,Low Engagement,0
CUST_02715,26.0,10.0,1,569.5,72.06899999999999,0,High Engagement,1
CUST_02716,8.0,7.0,1,447.84,33.2965,1,Low Engagement,0
CUST_02717,18.0,12.0,1,571.45,72.50500000000001,0,High Engagement,1
CUST_02718,16.0,10.0,1,99.66,54.4065,0,High Engagement,0
CUST_02719,22.0,4.0,1,788.85,48.8075,1,Low Engagement,0
CUST_02720,5.0,10.0,1,164.4,37.918,1,Low Engagement,0
CUST_02721,16.0,9.0,1,306.93,55.303999999999995,0,High Engagement,0
CUST_02722,11.0,10.0,1,613.5,54.99799999999999,0,High Engagement,0
CUST_02723,23.0,9.0,1,62.17,55.301,0,High Engagement,0
CUST_02724,18.0,7.0,1,6031.04,58.13750000000001,2,Medium Engagement,0
CUST_02725,16.0,5.0,1,177.0,36.5485,1,Low Engagement,0
CUST_02726,8.0,7.0,1,123.42,27.0085,1,Low Engagement,0
CUST_02727,19.0,5.0,1,283.34,42.6705,1,Low Engagement,0
CUST_02728,8.0,6.0,1,48.01,19.886499999999998,1,Low Engagement,0
CUST_02729,5.0,8.0,1,6687.15,41.475,2,Medium Engagement,0
CUST_02730,9.0,12.0,1,375.22,55.7195,0,High Engagement,0
CUST_02731,10.0,13.0,1,2209.35,66.96749999999999,0,High Engagement,1
CUST_02732,11.0,9.0,1,1635.72,54.34349999999999,1,Low Engagement,0
CUST_02733,14.0,9.0,1,497.55,54.579,0,High Engagement,0
CUST_02734,14.0,8.0,1,47.0,39.19049999999999,1,Low Engagement,0
CUST_02735,16.0,4.0,1,480.38,40.083999999999996,1,Low Engagement,0
CUST_02736,14.0,8.0,1,383.55,48.2985,1,Low Engagement,0
CUST_02737,8.0,9.0,1,277.47,40.644,1,Low Engagement,0
CUST_02738,20.0,5.0,1,2013.84,52.070499999999996,1,Low Engagement,0
CUST_02739,8.0,11.0,1,425.1,51.388,1,Low Engagement,0
CUST_02740,15.0,18.0,1,209.93,68.2685,0,High Engagement,1
CUST_02741,24.0,10.0,1,86.01,61.8895,0,High Engagement,1
CUST_02742,11.0,12.0,1,143.66,54.6395,0,High Engagement,0
CUST_02743,6.0,9.0,1,450.63,39.593,1,Low Engagement,0
CUST_02744,6.0,10.0,1,20.23,33.1635,1,Low Engagement,0
CUST_02745,8.0,10.0,1,711.83,49.966499999999996,1,Low Engagement,0
CUST_02746,6.0,7.0,1,64.25,20.9735,1,Low Engagement,0
CUST_02747,25.0,8.0,1,452.24,60.73449999999999,0,High Engagement,0
CUST_02748,12.0,11.0,1,688.58,61.2925,0,High Engagement,1
CUST_02749,39.0,8.0,1,121.68,57.849000000000004,0,High Engagement,0
CUST_02750,13.0,9.0,1,683.75,54.44749999999999,0,High Engagement,0
CUST_02751,3.0,11.0,1,372.2,43.717,1,Low Engagement,0
CUST_02752,14.0,7.0,1,1559.2,49.7675,1,Low Engagement,0
CUST_02753,12.0,4.0,1,4687.08,40.9905,1,Low Engagement,0
CUST_02754,21.0,11.0,1,275.37,68.8765,0,High Engagement,1
CUST_02755,12.0,11.0,1,63.28,50.2445,0,High Engagement,0
CUST_02756,12.0,11.0,1,642.42,60.9645,0,High Engagement,0
CUST_02757,19.0,15.0,1,459.75,76.6535,0,High Engagement,1
CUST_02758,9.0,18.0,1,1047.68,65.45,0,High Engagement,1
CUST_02759,11.0,10.0,1,641.96,55.15399999999999,0,High Engagement,0
CUST_02760,21.0,12.0,1,1758.52,80.06450000000001,0,High Engagement,1
CUST_02761,5.0,10.0,1,1199.06,47.358,1,Low Engagement,0
CUST_02762,12.0,9.0,1,83.82,42.616499999999995,1,Low Engagement,0
CUST_02763,1.0,10.0,1,9366.16,48.013,2,Medium Engagement,0
CUST_02764,30.0,6.0,1,236.76,51.11,0,High Engagement,0
CUST_02765,13.0,11.0,1,4832.6,68.90350000000001,2,Medium Engagement,0
CUST_02766,8.0,12.0,1,95.58,47.068,1,Low Engagement,0
CUST_02767,21.0,7.0,1,878.7,56.165,0,High Engagement,0
CUST_02768,15.0,7.0,1,303.4,43.98649999999999,1,Low Engagement,0
CUST_02769,7.0,11.0,1,909.72,53.12950000000001,0,High Engagement,0
CUST_02770,22.0,10.0,1,270.4,65.65599999999999,0,High Engagement,1
CUST_02771,18.0,8.0,1,836.34,57.68449999999999,0,High Engagement,0
CUST_02772,22.0,11.0,1,575.73,73.35350000000001,0,High Engagement,1
CUST_02773,11.0,9.0,1,710.58,50.9795,1,Low Engagement,0
CUST_02774,18.0,7.0,1,1498.88,55.3535,0,High Engagement,0
CUST_02775,35.0,10.0,1,117.34,66.916,0,High Engagement,1
CUST_02776,30.0,10.0,1,26.09,61.502,0,High Engagement,1
CUST_02777,19.0,10.0,1,230.4,62.192499999999995,0,High Engagement,1
CUST_02778,5.0,11.0,1,23.05,35.8475,1,Low Engagement,0
CUST_02779,18.0,7.0,1,476.24,50.37750000000001,1,Low Engagement,0
CUST_02780,25.0,6.0,1,26.2,41.4935,1,Low Engagement,0
CUST_02781,24.0,11.0,1,2698.73,80.587,0,High Engagement,1
CUST_02782,15.0,10.0,1,211.29,56.45250000000001,0,High Engagement,0
CUST_02783,19.0,10.0,1,578.85,66.81049999999999,0,High Engagement,1
CUST_02784,6.0,7.0,1,2162.24,36.261500000000005,1,Low Engagement,0
CUST_02785,15.0,10.0,1,46.56,50.436499999999995,0,High Engagement,0
CUST_02786,4.0,10.0,1,623.88,43.3145,1,Low Engagement,0
CUST_02787,24.0,4.0,1,22.31,36.625,1,Low Engagement,0
CUST_02788,21.0,8.0,1,520.13,58.42799999999999,0,High Engagement,0
CUST_02789,20.0,7.0,1,899.73,55.3825,0,High Engagement,0
CUST_02790,16.0,6.0,1,15.65,32.5025,1,Low Engagement,0
CUST_02791,28.0,12.0,1,1058.3,82.637,0,High Engagement,1
CUST_02792,12.0,9.0,1,1388.1,55.6365,0,High Engagement,0
CUST_02793,11.0,10.0,1,603.6,54.91999999999999,0,High Engagement,0
CUST_02794,21.0,13.0,1,116.7,69.6985,0,High Engagement,1
CUST_02795,5.0,12.0,1,31.33,39.2055,1,Low Engagement,0
CUST_02796,15.0,10.0,1,851.89,63.3045,0,High Engagement,1
CUST_02797,11.0,10.0,1,125.74,47.18999999999999,1,Low Engagement,0
CUST_02798,15.0,14.0,1,76.0,62.12950000000001,0,High Engagement,1
CUST_02799,18.0,16.0,1,414.4,75.5415,0,High Engagement,1
CUST_02800,10.0,12.0,1,2986.11,65.5415,0,High Engagement,1
CUST_02801,42.0,6.0,1,191.06,51.722999999999985,0,High Engagement,0
CUST_02802,18.0,12.0,1,173.72,66.561,0,High Engagement,1
CUST_02803,14.0,11.0,1,52.47,53.127,0,High Engagement,0
CUST_02804,33.0,7.0,1,341.82,57.426,0,High Engagement,0
CUST_02805,15.0,7.0,1,457.92,45.95049999999999,1,Low Engagement,0
CUST_02806,7.0,6.0,1,1783.41,33.684000000000005,1,Low Engagement,0
CUST_02807,16.0,9.0,1,339.92,55.79599999999999,0,High Engagement,0
CUST_02808,7.0,9.0,1,272.94,38.7275,1,Low Engagement,0
CUST_02809,9.0,9.0,1,252.48,42.07149999999999,1,Low Engagement,0
CUST_02810,10.0,8.0,1,5047.05,49.821,2,Medium Engagement,0
CUST_02811,4.0,11.0,1,288.99,43.476,1,Low Engagement,0
CUST_02812,15.0,6.0,1,612.24,43.7725,1,Low Engagement,0
CUST_02813,10.0,8.0,1,85.92,33.997,1,Low Engagement,0
CUST_02814,17.0,7.0,1,348.88,47.598,1,Low Engagement,0
CUST_02815,5.0,10.0,1,59.9,33.774,1,Low Engagement,0
CUST_02816,14.0,14.0,1,322.86,67.3425,0,High Engagement,1
CUST_02817,8.0,7.0,1,6686.43,41.5725,2,Medium Engagement,0
CUST_02818,13.0,7.0,1,2864.8,49.696,1,Low Engagement,0
CUST_02819,6.0,10.0,1,1769.28,50.115500000000004,1,Low Engagement,0
CUST_02820,16.0,8.0,1,286.33,49.9515,1,Low Engagement,0
CUST_02821,14.0,11.0,1,309.5,60.851,0,High Engagement,0
CUST_02822,14.0,11.0,1,554.52,63.683,0,High Engagement,1
CUST_02823,8.0,7.0,1,705.55,35.540499999999994,1,Low Engagement,0
CUST_02824,6.0,6.0,1,5085.93,34.167500000000004,1,Low Engagement,0
CUST_02825,20.0,5.0,1,66.62,37.0625,1,Low Engagement,0
CUST_02826,5.0,8.0,1,1275.27,37.903000000000006,1,Low Engagement,0
CUST_02827,29.0,12.0,1,24.78,68.04249999999999,0,High Engagement,1
CUST_02828,33.0,9.0,1,254.43,65.58949999999999,0,High Engagement,1
CUST_02829,11.0,7.0,1,2702.44,45.919999999999995,1,Low Engagement,0
CUST_02830,21.0,10.0,1,303.26,65.455,0,High Engagement,1
CUST_02831,13.0,12.0,1,712.69,66.2675,0,High Engagement,1
CUST_02832,13.0,12.0,1,61.78,54.943499999999986,0,High Engagement,0
CUST_02833,17.0,9.0,1,101.93,51.173500000000004,0,High Engagement,0
CUST_02834,30.0,8.0,1,117.5,56.103,0,High Engagement,0
CUST_02835,8.0,8.0,1,225.68,34.539500000000004,1,Low Engagement,0
CUST_02836,20.0,5.0,1,83.4,37.866499999999995,1,Low Engagement,0
CUST_02837,16.0,11.0,1,342.07,64.444,0,High Engagement,1
CUST_02838,11.0,9.0,1,84.64,40.79149999999999,1,Low Engagement,0
CUST_02839,8.0,6.0,1,3739.37,37.1625,1,Low Engagement,0
CUST_02840,10.0,10.0,1,1457.8,56.812,0,High Engagement,0
CUST_02841,6.0,10.0,1,1169.06,48.6235,1,Low Engagement,0
CUST_02842,7.0,10.0,1,192.44,41.599999999999994,1,Low Engagement,0
CUST_02843,2.0,7.0,1,32.82,15.067999999999998,1,Low Engagement,0
CUST_02844,27.0,8.0,1,643.68,63.37750000000001,0,High Engagement,1
CUST_02845,6.0,9.0,1,3310.18,46.865,1,Low Engagement,0
CUST_02846,11.0,13.0,1,244.72,59.345499999999994,0,High Engagement,0
CUST_02847,22.0,10.0,1,139.78,62.38,0,High Engagement,1
CUST_02848,4.0,5.0,1,2726.74,27.9285,1,Low Engagement,0
CUST_02849,4.0,7.0,1,355.95,26.176499999999997,1,Low Engagement,0
CUST_02850,8.0,5.0,1,37.55,16.7965,1,Low Engagement,0
CUST_02851,13.0,13.0,1,173.76,61.3015,0,High Engagement,1
CUST_02852,11.0,10.0,1,947.58,56.90599999999999,0,High Engagement,0
CUST_02853,55.0,16.0,1,391.24,85.2685,0,High Engagement,1
CUST_02854,12.0,5.0,1,955.11,38.185,1,Low Engagement,0
CUST_02855,15.0,13.0,1,136.9,63.336000000000006,0,High Engagement,1
CUST_02856,10.0,5.0,1,21.02,19.89,1,Low Engagement,0
CUST_02857,10.0,8.0,1,248.84,38.940999999999995,1,Low Engagement,0
CUST_02858,9.0,10.0,1,63.16,40.653999999999996,1,Low Engagement,0
CUST_02859,37.0,11.0,1,425.45,77.461,0,High Engagement,1
CUST_02860,27.0,10.0,1,181.48,66.7705,0,High Engagement,1
CUST_02861,2.0,13.0,1,673.95,50.929500000000004,0,High Engagement,0
CUST_02862,27.0,9.0,1,3901.75,74.222,0,High Engagement,1
CUST_02863,10.0,2.0,1,591.41,29.9205,1,Low Engagement,0
CUST_02864,19.0,6.0,1,1498.35,52.8045,1,Low Engagement,0
CUST_02865,4.0,5.0,1,199.34,16.9805,1,Low Engagement,0
CUST_02866,6.0,11.0,1,263.72,45.54899999999999,1,Low Engagement,0
CUST_02867,39.0,8.0,1,101.35,56.903000000000006,0,High Engagement,0
CUST_02868,16.0,9.0,1,80.69,48.964,1,Low Engagement,0
CUST_02869,2.0,11.0,1,265.75,41.291500000000006,1,Low Engagement,0
CUST_02870,53.0,4.0,1,27.95,41.4785,0,High Engagement,0
CUST_02871,10.0,5.0,1,2796.82,37.894,1,Low Engagement,0
CUST_02872,16.0,6.0,1,69.33,35.0885,1,Low Engagement,0
CUST_02873,15.0,9.0,1,982.42,59.233999999999995,0,High Engagement,0
CUST_02874,23.0,7.0,1,372.7,53.7735,0,High Engagement,0
CUST_02875,8.0,12.0,1,121.45,48.192,0,High Engagement,0
CUST_02876,10.0,6.0,1,385.52,32.852,1,Low Engagement,0
CUST_02877,36.0,16.0,1,379.52,84.35849999999999,0,High Engagement,1
CUST_02878,15.0,8.0,1,464.05,50.725500000000004,1,Low Engagement,0
CUST_02879,9.0,11.0,1,528.64,54.4555,0,High Engagement,0
CUST_02880,11.0,6.0,1,307.45,33.558,1,Low Engagement,0
CUST_02881,16.0,9.0,1,156.96,51.912000000000006,0,High Engagement,0
CUST_02882,9.0,7.0,1,410.73,34.9,1,Low Engagement,0
CUST_02883,30.0,6.0,1,5784.24,62.382000000000005,2,Medium Engagement,0
CUST_02884,9.0,10.0,1,483.72,50.058,1,Low Engagement,0
CUST_02885,12.0,8.0,1,1043.81,49.532,1,Low Engagement,0
CUST_02886,11.0,7.0,1,11.23,27.719999999999995,1,Low Engagement,0
CUST_02887,11.0,12.0,1,29.61,49.6155,0,High Engagement,0
CUST_02888,8.0,11.0,1,921.43,55.02,0,High Engagement,0
CUST_02889,17.0,6.0,1,40.18,34.949999999999996,1,Low Engagement,0
CUST_02890,13.0,7.0,1,1297.64,47.459999999999994,1,Low Engagement,0
CUST_02891,15.0,7.0,1,901.35,49.146499999999996,1,Low Engagement,0
CUST_02892,33.0,7.0,1,993.08,62.458000000000006,0,High Engagement,1
CUST_02893,4.0,6.0,1,166.96,18.6745,1,Low Engagement,0
CUST_02894,8.0,7.0,1,1259.08,37.9525,1,Low Engagement,0
CUST_02895,22.0,9.0,1,965.37,67.08149999999999,0,High Engagement,1
CUST_02896,12.0,6.0,1,810.54,40.091,1,Low Engagement,0
CUST_02897,14.0,5.0,1,105.9,30.9315,1,Low Engagement,0
CUST_02898,9.0,10.0,1,3820.23,57.202,0,High Engagement,0
CUST_02899,8.0,7.0,1,763.55,35.9165,1,Low Engagement,0
CUST_02900,8.0,12.0,1,448.06,54.583999999999996,0,High Engagement,0
CUST_02901,16.0,8.0,1,337.89,50.7675,1,Low Engagement,0
CUST_02902,45.0,8.0,1,140.64,58.739,0,High Engagement,0
CUST_02903,28.0,11.0,1,730.72,78.05499999999999,0,High Engagement,1
CUST_02904,11.0,6.0,1,1431.7,40.522,1,Low Engagement,0
CUST_02905,3.0,12.0,1,883.14,50.773,1,Low Engagement,0
CUST_02906,25.0,4.0,1,1125.35,52.501,1,Low Engagement,0
CUST_02907,15.0,8.0,1,271.9,48.069500000000005,1,Low Engagement,0
CUST_02908,42.0,13.0,1,197.95,78.97049999999999,0,High Engagement,1
CUST_02909,18.0,9.0,1,144.24,54.049,0,High Engagement,0
CUST_02910,12.0,13.0,1,219.09,60.6305,0,High Engagement,0
CUST_02911,10.0,10.0,1,114.12,44.803999999999995,1,Low Engagement,0
CUST_02912,5.0,10.0,1,33.97,32.45,1,Low Engagement,0
CUST_02913,12.0,9.0,1,36.97,40.2765,1,Low Engagement,0
CUST_02914,23.0,7.0,1,362.12,53.60549999999999,0,High Engagement,0
CUST_02915,3.0,6.0,1,244.93,19.5515,1,Low Engagement,0
CUST_02916,35.0,9.0,1,120.61,62.38549999999999,0,High Engagement,1
CUST_02917,4.0,10.0,1,165.76,36.7025,1,Low Engagement,0
CUST_02918,8.0,9.0,1,1003.97,46.788,1,Low Engagement,0
CUST_02919,17.0,12.0,1,7166.8,78.3975,2,Medium Engagement,0
CUST_02920,4.0,10.0,1,928.95,45.0785,1,Low Engagement,0
CUST_02921,12.0,14.0,1,912.6,68.864,0,High Engagement,1
CUST_02922,15.0,8.0,1,31.14,39.9375,1,Low Engagement,0
CUST_02923,16.0,13.0,1,50.68,61.18799999999999,0,High Engagement,1
CUST_02924,10.0,14.0,1,614.24,63.413,0,High Engagement,1
CUST_02925,6.0,11.0,1,645.57,49.985,1,Low Engagement,0
CUST_02926,30.0,14.0,1,1123.05,86.803,0,High Engagement,1
CUST_02927,18.0,5.0,1,157.77,38.609500000000004,1,Low Engagement,0
CUST_02928,16.0,9.0,1,1134.7,61.364,0,High Engagement,1
CUST_02929,9.0,9.0,1,42.7,34.90749999999999,1,Low Engagement,0
CUST_02930,20.0,5.0,1,904.06,49.1705,1,Low Engagement,0
CUST_02931,5.0,10.0,1,527.46,43.778,1,Low Engagement,0
CUST_02932,35.0,8.0,1,392.62,63.221000000000004,0,High Engagement,1
CUST_02933,9.0,3.0,1,52.29,17.342,1,Low Engagement,0
CUST_02934,22.0,7.0,1,107.29,46.721999999999994,1,Low Engagement,0
CUST_02935,26.0,6.0,1,235.93,49.60099999999999,1,Low Engagement,0
CUST_02936,15.0,4.0,1,39.02,27.924,1,Low Engagement,0
CUST_02937,16.0,11.0,1,1202.59,70.196,0,High Engagement,1
CUST_02938,13.0,7.0,1,1153.29,47.004,1,Low Engagement,0
CUST_02939,25.0,12.0,1,8.33,65.98299999999999,0,High Engagement,1
CUST_02940,9.0,11.0,1,161.64,48.5035,1,Low Engagement,0
CUST_02941,20.0,7.0,1,52.21,42.6185,1,Low Engagement,0
CUST_02942,14.0,8.0,1,220.2,45.3985,1,Low Engagement,0
CUST_02943,30.0,12.0,1,177.01,74.6395,0,High Engagement,1
CUST_02944,29.0,10.0,1,16.14,60.843,0,High Engagement,0
CUST_02945,9.0,10.0,1,3585.81,57.082,0,High Engagement,0
CUST_02946,24.0,9.0,1,1210.2,69.559,0,High Engagement,1
CUST_02947,18.0,11.0,1,163.94,63.317,0,High Engagement,1
CUST_02948,13.0,9.0,1,125.97,46.18749999999999,1,Low Engagement,0
CUST_02949,24.0,9.0,1,2355.98,71.63499999999999,0,High Engagement,1
